Date,^GSPC,^DJI,^IXIC
2013-06-11,1626.1300048828125,15122.01953125,3436.949951171875
2013-06-12,1612.52001953125,14995.23046875,3400.429931640625
2013-06-13,1636.3599853515625,15176.080078125,3445.360107421875
2013-06-14,1626.72998046875,15070.1796875,3423.56005859375
2013-06-17,1639.0400390625,15179.849609375,3452.1298828125
2013-06-18,1651.81005859375,15318.23046875,3482.179931640625
2013-06-19,1628.9300537109375,15112.1904296875,3443.199951171875
2013-06-20,1588.18994140625,14758.3203125,3364.639892578125
2013-06-21,1592.4300537109375,14799.400390625,3357.25
2013-06-24,1573.0899658203125,14659.5595703125,3320.760009765625
2013-06-25,1588.030029296875,14760.3095703125,3347.889892578125
2013-06-26,1603.260009765625,14910.1396484375,3376.219970703125
2013-06-27,1613.199951171875,15024.490234375,3401.860107421875
2013-06-28,1606.280029296875,14909.599609375,3403.25
2013-07-01,1614.9599609375,14974.9599609375,3434.489990234375
2013-07-02,1614.0799560546875,14932.41015625,3433.39990234375
2013-07-03,1615.4100341796875,14988.3701171875,3443.669921875
2013-07-05,1631.8900146484375,15135.83984375,3479.3798828125
2013-07-08,1640.4599609375,15224.6904296875,3484.830078125
2013-07-09,1652.3199462890625,15300.33984375,3504.260009765625
2013-07-10,1652.6199951171875,15291.66015625,3520.760009765625
2013-07-11,1675.02001953125,15460.919921875,3578.300048828125
2013-07-12,1680.18994140625,15464.2998046875,3600.080078125
2013-07-15,1682.5,15484.259765625,3607.489990234375
2013-07-16,1676.260009765625,15451.849609375,3598.5
2013-07-17,1680.9100341796875,15470.51953125,3610.0
2013-07-18,1689.3699951171875,15548.5400390625,3611.280029296875
2013-07-19,1692.0899658203125,15543.740234375,3587.610107421875
2013-07-22,1695.530029296875,15545.5498046875,3600.389892578125
2013-07-23,1692.3900146484375,15567.740234375,3579.27001953125
2013-07-24,1685.93994140625,15542.240234375,3579.60009765625
2013-07-25,1690.25,15555.6103515625,3605.18994140625
2013-07-26,1691.6500244140625,15558.830078125,3613.159912109375
2013-07-29,1685.3299560546875,15521.9697265625,3599.139892578125
2013-07-30,1685.9599609375,15520.58984375,3616.469970703125
2013-07-31,1685.72998046875,15499.5400390625,3626.3701171875
2013-08-01,1706.8699951171875,15628.01953125,3675.739990234375
2013-08-02,1709.6700439453125,15658.3603515625,3689.590087890625
2013-08-05,1707.1400146484375,15612.1298828125,3692.949951171875
2013-08-06,1697.3699951171875,15518.740234375,3665.77001953125
2013-08-07,1690.9100341796875,15470.669921875,3654.010009765625
2013-08-08,1697.47998046875,15498.3203125,3669.1201171875
2013-08-09,1691.4200439453125,15425.509765625,3660.110107421875
2013-08-12,1689.469970703125,15419.6796875,3669.949951171875
2013-08-13,1694.1600341796875,15451.009765625,3684.43994140625
2013-08-14,1685.3900146484375,15337.66015625,3669.27001953125
2013-08-15,1661.3199462890625,15112.1904296875,3606.1201171875
2013-08-16,1655.8299560546875,15081.4697265625,3602.780029296875
2013-08-19,1646.06005859375,15010.740234375,3589.090087890625
2013-08-20,1652.3499755859375,15002.990234375,3613.590087890625
2013-08-21,1642.800048828125,14897.5498046875,3599.7900390625
2013-08-22,1656.9599609375,14963.740234375,3638.7099609375
2013-08-23,1663.5,15010.509765625,3657.7900390625
2013-08-26,1656.780029296875,14946.4599609375,3657.570068359375
2013-08-27,1630.47998046875,14776.1298828125,3578.52001953125
2013-08-28,1634.9599609375,14824.509765625,3593.35009765625
2013-08-29,1638.1700439453125,14840.9501953125,3620.300048828125
2013-08-30,1632.969970703125,14810.3095703125,3589.8701171875
2013-09-03,1639.77001953125,14833.9599609375,3612.610107421875
2013-09-04,1653.0799560546875,14930.8701171875,3649.0400390625
2013-09-05,1655.0799560546875,14937.48046875,3658.780029296875
2013-09-06,1655.1700439453125,14922.5,3660.010009765625
2013-09-09,1671.7099609375,15063.1201171875,3706.179931640625
2013-09-10,1683.989990234375,15191.0595703125,3729.02001953125
2013-09-11,1689.1300048828125,15326.599609375,3725.010009765625
2013-09-12,1683.4200439453125,15300.6396484375,3715.969970703125
2013-09-13,1687.989990234375,15376.0595703125,3722.179931640625
2013-09-16,1697.5999755859375,15494.7802734375,3717.85009765625
2013-09-17,1704.760009765625,15529.73046875,3745.699951171875
2013-09-18,1725.52001953125,15676.9404296875,3783.639892578125
2013-09-19,1722.3399658203125,15636.5498046875,3789.3798828125
2013-09-20,1709.9100341796875,15451.08984375,3774.72998046875
2013-09-23,1701.8399658203125,15401.3798828125,3765.2900390625
2013-09-24,1697.4200439453125,15334.58984375,3768.25
2013-09-25,1692.77001953125,15273.259765625,3761.10009765625
2013-09-26,1698.6700439453125,15328.2998046875,3787.429931640625
2013-09-27,1691.75,15258.240234375,3781.590087890625
2013-09-30,1681.550048828125,15129.669921875,3771.47998046875
2013-10-01,1695.0,15191.7001953125,3817.97998046875
2013-10-02,1693.8699951171875,15133.1396484375,3815.02001953125
2013-10-03,1678.6600341796875,14996.48046875,3774.340087890625
2013-10-04,1690.5,15072.580078125,3807.75
2013-10-07,1676.1199951171875,14936.240234375,3770.3798828125
2013-10-08,1655.449951171875,14776.5302734375,3694.830078125
2013-10-09,1656.4000244140625,14802.98046875,3677.780029296875
2013-10-10,1692.56005859375,15126.0703125,3760.75
2013-10-11,1703.199951171875,15237.1103515625,3791.8701171875
2013-10-14,1710.1400146484375,15301.259765625,3815.280029296875
2013-10-15,1698.06005859375,15168.009765625,3794.010009765625
2013-10-16,1721.5400390625,15373.830078125,3839.429931640625
2013-10-17,1733.1500244140625,15371.650390625,3863.14990234375
2013-10-18,1744.5,15399.650390625,3914.280029296875
2013-10-21,1744.6600341796875,15392.2001953125,3920.050048828125
2013-10-22,1754.6700439453125,15467.66015625,3929.570068359375
2013-10-23,1746.3800048828125,15413.330078125,3907.070068359375
2013-10-24,1752.0699462890625,15509.2099609375,3928.9599609375
2013-10-25,1759.77001953125,15570.2802734375,3943.360107421875
2013-10-28,1762.1099853515625,15568.9296875,3940.1298828125
2013-10-29,1771.949951171875,15680.349609375,3952.340087890625
2013-10-30,1763.31005859375,15618.759765625,3930.6201171875
2013-10-31,1756.5400390625,15545.75,3919.7099609375
2013-11-01,1761.6400146484375,15615.5498046875,3922.0400390625
2013-11-04,1767.9300537109375,15639.1201171875,3936.590087890625
2013-11-05,1762.969970703125,15618.2197265625,3939.860107421875
2013-11-06,1770.489990234375,15746.8798828125,3931.949951171875
2013-11-07,1747.1500244140625,15593.98046875,3857.330078125
2013-11-08,1770.6099853515625,15761.7802734375,3919.22998046875
2013-11-11,1771.8900146484375,15783.099609375,3919.7900390625
2013-11-12,1767.68994140625,15750.669921875,3919.919921875
2013-11-13,1782.0,15821.6298828125,3965.580078125
2013-11-14,1790.6199951171875,15876.2197265625,3972.739990234375
2013-11-15,1798.1800537109375,15961.7001953125,3985.969970703125
2013-11-18,1791.530029296875,15976.01953125,3949.070068359375
2013-11-19,1787.8699951171875,15967.0302734375,3931.550048828125
2013-11-20,1781.3699951171875,15900.8203125,3921.27001953125
2013-11-21,1795.8499755859375,16009.990234375,3969.159912109375
2013-11-22,1804.760009765625,16064.76953125,3991.64990234375
2013-11-25,1802.47998046875,16072.5400390625,3994.570068359375
2013-11-26,1802.75,16072.7998046875,4017.75
2013-11-27,1807.22998046875,16097.330078125,4044.75
2013-11-29,1805.81005859375,16086.41015625,4059.889892578125
2013-12-02,1800.9000244140625,16008.76953125,4045.260009765625
2013-12-03,1795.1500244140625,15914.6201171875,4037.199951171875
2013-12-04,1792.81005859375,15889.76953125,4038.0
2013-12-05,1785.030029296875,15821.509765625,4033.169921875
2013-12-06,1805.0899658203125,16020.2001953125,4062.52001953125
2013-12-09,1808.3699951171875,16025.5302734375,4068.75
2013-12-10,1802.6199951171875,15973.1298828125,4060.489990234375
2013-12-11,1782.219970703125,15843.5302734375,4003.81005859375
2013-12-12,1775.5,15739.4296875,3998.39990234375
2013-12-13,1775.3199462890625,15755.3603515625,4000.97998046875
2013-12-16,1786.5400390625,15884.5703125,4029.52001953125
2013-12-17,1781.0,15875.259765625,4023.679931640625
2013-12-18,1810.6500244140625,16167.9697265625,4070.06005859375
2013-12-19,1809.5999755859375,16179.080078125,4058.139892578125
2013-12-20,1818.3199462890625,16221.1396484375,4104.740234375
2013-12-23,1827.989990234375,16294.6103515625,4148.89990234375
2013-12-24,1833.3199462890625,16357.5498046875,4155.419921875
2013-12-26,1842.02001953125,16479.880859375,4167.18017578125
2013-12-27,1841.4000244140625,16478.41015625,4156.58984375
2013-12-30,1841.0699462890625,16504.2890625,4154.2001953125
2013-12-31,1848.3599853515625,16576.66015625,4176.58984375
2014-01-02,1831.97998046875,16441.349609375,4143.06982421875
2014-01-03,1831.3699951171875,16469.990234375,4131.91015625
2014-01-06,1826.77001953125,16425.099609375,4113.68017578125
2014-01-07,1837.8800048828125,16530.939453125,4153.18017578125
2014-01-08,1837.489990234375,16462.740234375,4165.60986328125
2014-01-09,1838.1300048828125,16444.759765625,4156.18994140625
2014-01-10,1842.3699951171875,16437.05078125,4174.669921875
2014-01-13,1819.199951171875,16257.9404296875,4113.2998046875
2014-01-14,1838.8800048828125,16373.8603515625,4183.02001953125
2014-01-15,1848.3800048828125,16481.939453125,4214.8798828125
2014-01-16,1845.8900146484375,16417.009765625,4218.68994140625
2014-01-17,1838.699951171875,16458.560546875,4197.580078125
2014-01-21,1843.800048828125,16414.439453125,4225.759765625
2014-01-22,1844.8599853515625,16373.33984375,4243.0
2014-01-23,1828.4599609375,16197.349609375,4218.8798828125
2014-01-24,1790.2900390625,15879.1103515625,4128.169921875
2014-01-27,1781.56005859375,15837.8798828125,4083.610107421875
2014-01-28,1792.5,15928.5595703125,4097.9599609375
2014-01-29,1774.199951171875,15738.7900390625,4051.429931640625
2014-01-30,1794.18994140625,15848.6103515625,4123.1298828125
2014-01-31,1782.5899658203125,15698.849609375,4103.8798828125
2014-02-03,1741.8900146484375,15372.7998046875,3996.9599609375
2014-02-04,1755.199951171875,15445.240234375,4031.52001953125
2014-02-05,1751.6400146484375,15440.23046875,4011.550048828125
2014-02-06,1773.4300537109375,15628.5302734375,4057.1201171875
2014-02-07,1797.02001953125,15794.080078125,4125.85986328125
2014-02-10,1799.8399658203125,15801.7900390625,4148.169921875
2014-02-11,1819.75,15994.76953125,4191.0498046875
2014-02-12,1819.260009765625,15963.9404296875,4201.2900390625
2014-02-13,1829.8299560546875,16027.58984375,4240.669921875
2014-02-14,1838.6300048828125,16154.3896484375,4244.02001953125
2014-02-18,1840.760009765625,16130.400390625,4272.77978515625
2014-02-19,1828.75,16040.5595703125,4237.9501953125
2014-02-20,1839.780029296875,16133.23046875,4267.5498046875
2014-02-21,1836.25,16103.2998046875,4263.41015625
2014-02-24,1847.6099853515625,16207.1396484375,4292.97021484375
2014-02-25,1845.1199951171875,16179.66015625,4287.58984375
2014-02-26,1845.1600341796875,16198.41015625,4292.06005859375
2014-02-27,1854.2900390625,16272.650390625,4318.93017578125
2014-02-28,1859.449951171875,16321.7099609375,4308.1201171875
2014-03-03,1845.72998046875,16168.0302734375,4277.2998046875
2014-03-04,1873.9100341796875,16395.880859375,4351.97021484375
2014-03-05,1873.81005859375,16360.1796875,4357.97021484375
2014-03-06,1877.030029296875,16421.890625,4352.1298828125
2014-03-07,1878.0400390625,16452.720703125,4336.22021484375
2014-03-10,1877.1700439453125,16418.6796875,4334.4501953125
2014-03-11,1867.6300048828125,16351.25,4307.18994140625
2014-03-12,1868.199951171875,16340.080078125,4323.330078125
2014-03-13,1846.3399658203125,16108.8896484375,4260.419921875
2014-03-14,1841.1300048828125,16065.669921875,4245.39990234375
2014-03-17,1858.8299560546875,16247.2197265625,4279.9501953125
2014-03-18,1872.25,16336.1904296875,4333.31005859375
2014-03-19,1860.77001953125,16222.169921875,4307.60009765625
2014-03-20,1872.010009765625,16331.0498046875,4319.2900390625
2014-03-21,1866.52001953125,16302.76953125,4276.7900390625
2014-03-24,1857.43994140625,16276.6904296875,4226.39013671875
2014-03-25,1865.6199951171875,16367.8798828125,4234.27001953125
2014-03-26,1852.56005859375,16268.990234375,4173.580078125
2014-03-27,1849.0400390625,16264.23046875,4151.22998046875
2014-03-28,1857.6199951171875,16323.0595703125,4155.759765625
2014-03-31,1872.3399658203125,16457.66015625,4198.990234375
2014-04-01,1885.52001953125,16532.609375,4268.0400390625
2014-04-02,1890.9000244140625,16573.0,4276.4599609375
2014-04-03,1888.77001953125,16572.55078125,4237.740234375
2014-04-04,1865.0899658203125,16412.7109375,4127.72998046875
2014-04-07,1845.0400390625,16245.8701171875,4079.75
2014-04-08,1851.9599609375,16256.1396484375,4112.990234375
2014-04-09,1872.1800537109375,16437.1796875,4183.89990234375
2014-04-10,1833.0799560546875,16170.2197265625,4054.110107421875
2014-04-11,1815.68994140625,16026.75,3999.72998046875
2014-04-14,1830.6099853515625,16173.240234375,4022.68994140625
2014-04-15,1842.97998046875,16262.5595703125,4034.159912109375
2014-04-16,1862.31005859375,16424.849609375,4086.22998046875
2014-04-17,1864.8499755859375,16408.5390625,4095.52001953125
2014-04-21,1871.8900146484375,16449.25,4121.5498046875
2014-04-22,1879.550048828125,16514.369140625,4161.4599609375
2014-04-23,1875.3900146484375,16501.650390625,4126.97021484375
2014-04-24,1878.6099853515625,16501.650390625,4148.33984375
2014-04-25,1863.4000244140625,16361.4599609375,4075.56005859375
2014-04-28,1869.4300537109375,16448.740234375,4074.39990234375
2014-04-29,1878.3299560546875,16535.369140625,4103.5400390625
2014-04-30,1883.949951171875,16580.83984375,4114.56005859375
2014-05-01,1883.6800537109375,16558.869140625,4127.4501953125
2014-05-02,1881.1400146484375,16512.890625,4123.89990234375
2014-05-05,1884.6600341796875,16530.55078125,4138.06005859375
2014-05-06,1867.719970703125,16401.01953125,4080.760009765625
2014-05-07,1878.2099609375,16518.5390625,4067.669921875
2014-05-08,1875.6300048828125,16550.970703125,4051.5
2014-05-09,1878.47998046875,16583.33984375,4071.8701171875
2014-05-12,1896.6500244140625,16695.470703125,4143.85986328125
2014-05-13,1897.449951171875,16715.439453125,4130.169921875
2014-05-14,1888.530029296875,16613.970703125,4100.6298828125
2014-05-15,1870.8499755859375,16446.810546875,4069.2900390625
2014-05-16,1877.8599853515625,16491.310546875,4090.590087890625
2014-05-19,1885.0799560546875,16511.859375,4125.81005859375
2014-05-20,1872.8299560546875,16374.3095703125,4096.89013671875
2014-05-21,1888.030029296875,16533.060546875,4131.5400390625
2014-05-22,1892.489990234375,16543.080078125,4154.33984375
2014-05-23,1900.530029296875,16606.26953125,4185.81005859375
2014-05-27,1911.9100341796875,16675.5,4237.06982421875
2014-05-28,1909.780029296875,16633.1796875,4225.080078125
2014-05-29,1920.030029296875,16698.740234375,4247.9501953125
2014-05-30,1923.5699462890625,16717.169921875,4242.6201171875
2014-06-02,1924.969970703125,16743.630859375,4237.2001953125
2014-06-03,1924.239990234375,16722.33984375,4234.080078125
2014-06-04,1927.8800048828125,16737.529296875,4251.64013671875
2014-06-05,1940.4599609375,16836.109375,4296.22998046875
2014-06-06,1949.43994140625,16924.279296875,4321.39990234375
2014-06-09,1951.27001953125,16943.099609375,4336.240234375
2014-06-10,1950.7900390625,16945.919921875,4338.0
2014-06-11,1943.8900146484375,16843.880859375,4331.93017578125
2014-06-12,1930.1099853515625,16734.189453125,4297.6298828125
2014-06-13,1936.1600341796875,16775.740234375,4310.64990234375
2014-06-16,1937.780029296875,16781.009765625,4321.10009765625
2014-06-17,1941.989990234375,16808.490234375,4337.22998046875
2014-06-18,1956.97998046875,16906.619140625,4362.83984375
2014-06-19,1959.47998046875,16921.4609375,4359.330078125
2014-06-20,1962.8699951171875,16947.080078125,4368.0400390625
2014-06-23,1962.6099853515625,16937.259765625,4368.68017578125
2014-06-24,1949.97998046875,16818.130859375,4350.35009765625
2014-06-25,1959.530029296875,16867.509765625,4379.759765625
2014-06-26,1957.219970703125,16846.130859375,4379.0498046875
2014-06-27,1960.9599609375,16851.83984375,4397.93017578125
2014-06-30,1960.22998046875,16826.599609375,4408.18017578125
2014-07-01,1973.3199462890625,16956.0703125,4458.64990234375
2014-07-02,1974.6199951171875,16976.240234375,4457.72998046875
2014-07-03,1985.43994140625,17068.259765625,4485.93017578125
2014-07-07,1977.6500244140625,17024.2109375,4451.52978515625
2014-07-08,1963.7099609375,16906.619140625,4391.4599609375
2014-07-09,1972.8299560546875,16985.609375,4419.02978515625
2014-07-10,1964.6800537109375,16915.0703125,4396.2001953125
2014-07-11,1967.5699462890625,16943.810546875,4415.490234375
2014-07-14,1977.0999755859375,17055.419921875,4440.419921875
2014-07-15,1973.280029296875,17060.6796875,4416.39013671875
2014-07-16,1981.5699462890625,17138.19921875,4425.97021484375
2014-07-17,1958.1199951171875,16976.810546875,4363.4501953125
2014-07-18,1978.219970703125,17100.1796875,4432.14990234375
2014-07-21,1973.6300048828125,17051.73046875,4424.7001953125
2014-07-22,1983.530029296875,17113.5390625,4456.02001953125
2014-07-23,1987.010009765625,17086.630859375,4473.7001953125
2014-07-24,1987.97998046875,17083.80078125,4472.10986328125
2014-07-25,1978.3399658203125,16960.5703125,4449.56005859375
2014-07-28,1978.9100341796875,16982.58984375,4444.91015625
2014-07-29,1969.949951171875,16912.109375,4442.7001953125
2014-07-30,1970.0699462890625,16880.359375,4462.89990234375
2014-07-31,1930.6700439453125,16563.30078125,4369.77001953125
2014-08-01,1925.1500244140625,16493.369140625,4352.64013671875
2014-08-04,1938.989990234375,16569.279296875,4383.89013671875
2014-08-05,1920.2099609375,16429.470703125,4352.83984375
2014-08-06,1920.239990234375,16443.33984375,4355.0498046875
2014-08-07,1909.5699462890625,16368.26953125,4334.97021484375
2014-08-08,1931.5899658203125,16553.9296875,4370.89990234375
2014-08-11,1936.9200439453125,16569.98046875,4401.330078125
2014-08-12,1933.75,16560.5390625,4389.25
2014-08-13,1946.719970703125,16651.80078125,4434.1298828125
2014-08-14,1955.1800537109375,16713.580078125,4453.0
2014-08-15,1955.06005859375,16662.91015625,4464.93017578125
2014-08-18,1971.739990234375,16838.740234375,4508.31005859375
2014-08-19,1981.5999755859375,16919.58984375,4527.509765625
2014-08-20,1986.510009765625,16979.130859375,4526.47998046875
2014-08-21,1992.3699951171875,17039.490234375,4532.10009765625
2014-08-22,1988.4000244140625,17001.220703125,4538.5498046875
2014-08-25,1997.9200439453125,17076.869140625,4557.35009765625
2014-08-26,2000.02001953125,17106.69921875,4570.64013671875
2014-08-27,2000.1199951171875,17122.009765625,4569.6201171875
2014-08-28,1996.739990234375,17079.5703125,4557.7001953125
2014-08-29,2003.3699951171875,17098.44921875,4580.27001953125
2014-09-02,2002.280029296875,17067.560546875,4598.18994140625
2014-09-03,2000.719970703125,17078.279296875,4572.56005859375
2014-09-04,1997.6500244140625,17069.580078125,4562.2900390625
2014-09-05,2007.7099609375,17137.359375,4582.89990234375
2014-09-08,2001.5400390625,17111.419921875,4592.2900390625
2014-09-09,1988.43994140625,17013.869140625,4552.2900390625
2014-09-10,1995.68994140625,17068.7109375,4586.52001953125
2014-09-11,1997.449951171875,17049.0,4591.81005859375
2014-09-12,1985.5400390625,16987.509765625,4567.60009765625
2014-09-15,1984.1300048828125,17031.140625,4518.89990234375
2014-09-16,1998.97998046875,17131.970703125,4552.759765625
2014-09-17,2001.5699462890625,17156.849609375,4562.18994140625
2014-09-18,2011.3599853515625,17265.990234375,4593.43017578125
2014-09-19,2010.4000244140625,17279.740234375,4579.7900390625
2014-09-22,1994.2900390625,17172.6796875,4527.68994140625
2014-09-23,1982.77001953125,17055.869140625,4508.68994140625
2014-09-24,1998.300048828125,17210.060546875,4555.22021484375
2014-09-25,1965.989990234375,16945.80078125,4466.75
2014-09-26,1982.8499755859375,17113.150390625,4512.18994140625
2014-09-29,1977.800048828125,17071.220703125,4505.85009765625
2014-09-30,1972.2900390625,17042.900390625,4493.39013671875
2014-10-01,1946.1600341796875,16804.7109375,4422.08984375
2014-10-02,1946.1700439453125,16801.05078125,4430.2001953125
2014-10-03,1967.9000244140625,17009.689453125,4475.6201171875
2014-10-06,1964.8199462890625,16991.91015625,4454.7998046875
2014-10-07,1935.0999755859375,16719.390625,4385.2001953125
2014-10-08,1968.8900146484375,16994.220703125,4468.58984375
2014-10-09,1928.2099609375,16659.25,4378.33984375
2014-10-10,1906.1300048828125,16544.099609375,4276.240234375
2014-10-13,1874.739990234375,16321.0703125,4213.66015625
2014-10-14,1877.699951171875,16315.1904296875,4227.169921875
2014-10-15,1862.489990234375,16141.740234375,4215.31982421875
2014-10-16,1862.760009765625,16117.240234375,4217.39013671875
2014-10-17,1886.760009765625,16380.41015625,4258.43994140625
2014-10-20,1904.010009765625,16399.669921875,4316.06982421875
2014-10-21,1941.280029296875,16614.810546875,4419.47998046875
2014-10-22,1927.1099853515625,16461.3203125,4382.85009765625
2014-10-23,1950.8199462890625,16677.900390625,4452.7900390625
2014-10-24,1964.5799560546875,16805.41015625,4483.72021484375
2014-10-27,1961.6300048828125,16817.939453125,4485.93017578125
2014-10-28,1985.050048828125,17005.75,4564.2900390625
2014-10-29,1982.300048828125,16974.310546875,4549.22998046875
2014-10-30,1994.6500244140625,17195.419921875,4566.14013671875
2014-10-31,2018.050048828125,17390.51953125,4630.740234375
2014-11-03,2017.81005859375,17366.240234375,4638.91015625
2014-11-04,2012.0999755859375,17383.83984375,4623.64013671875
2014-11-05,2023.5699462890625,17484.529296875,4620.72021484375
2014-11-06,2031.2099609375,17554.470703125,4638.47021484375
2014-11-07,2031.9200439453125,17573.9296875,4632.52978515625
2014-11-10,2038.260009765625,17613.740234375,4651.6201171875
2014-11-11,2039.6800537109375,17614.900390625,4660.56005859375
2014-11-12,2038.25,17612.19921875,4675.14013671875
2014-11-13,2039.3299560546875,17652.7890625,4680.14013671875
2014-11-14,2039.8199462890625,17634.740234375,4688.5400390625
2014-11-17,2041.3199462890625,17647.75,4671.0
2014-11-18,2051.800048828125,17687.8203125,4702.43994140625
2014-11-19,2048.719970703125,17685.73046875,4675.7099609375
2014-11-20,2052.75,17719.0,4701.8701171875
2014-11-21,2063.5,17810.060546875,4712.97021484375
2014-11-24,2069.409912109375,17817.900390625,4754.89013671875
2014-11-25,2067.030029296875,17814.939453125,4758.25
2014-11-26,2072.830078125,17827.75,4787.31982421875
2014-11-28,2067.56005859375,17828.240234375,4791.6298828125
2014-12-01,2053.43994140625,17776.80078125,4727.35009765625
2014-12-02,2066.550048828125,17879.55078125,4755.81005859375
2014-12-03,2074.330078125,17912.619140625,4774.47021484375
2014-12-04,2071.919921875,17900.099609375,4769.43994140625
2014-12-05,2075.3701171875,17958.7890625,4780.759765625
2014-12-08,2060.31005859375,17852.48046875,4740.68994140625
2014-12-09,2059.820068359375,17801.19921875,4766.47021484375
2014-12-10,2026.1400146484375,17533.150390625,4684.02001953125
2014-12-11,2035.3299560546875,17596.33984375,4708.16015625
2014-12-12,2002.3299560546875,17280.830078125,4653.60009765625
2014-12-15,1989.6300048828125,17180.83984375,4605.16015625
2014-12-16,1972.739990234375,17068.869140625,4547.830078125
2014-12-17,2012.8900146484375,17356.869140625,4644.31005859375
2014-12-18,2061.22998046875,17778.150390625,4748.39990234375
2014-12-19,2070.64990234375,17804.80078125,4765.3798828125
2014-12-22,2078.5400390625,17959.439453125,4781.419921875
2014-12-23,2082.169921875,18024.169921875,4765.419921875
2014-12-24,2081.8798828125,18030.2109375,4773.47021484375
2014-12-26,2088.77001953125,18053.7109375,4806.85986328125
2014-12-29,2090.570068359375,18038.23046875,4806.91015625
2014-12-30,2080.35009765625,17983.0703125,4777.43994140625
2014-12-31,2058.89990234375,17823.0703125,4736.0498046875
2015-01-02,2058.199951171875,17832.990234375,4726.81005859375
2015-01-05,2020.5799560546875,17501.650390625,4652.56982421875
2015-01-06,2002.6099853515625,17371.640625,4592.740234375
2015-01-07,2025.9000244140625,17584.51953125,4650.47021484375
2015-01-08,2062.139892578125,17907.869140625,4736.18994140625
2015-01-09,2044.81005859375,17737.369140625,4704.06982421875
2015-01-12,2028.260009765625,17640.83984375,4664.7099609375
2015-01-13,2023.030029296875,17613.6796875,4661.5
2015-01-14,2011.27001953125,17427.08984375,4639.31982421875
2015-01-15,1992.6700439453125,17320.7109375,4570.81982421875
2015-01-16,2019.4200439453125,17511.5703125,4634.3798828125
2015-01-20,2022.550048828125,17515.23046875,4654.85009765625
2015-01-21,2032.1199951171875,17554.279296875,4667.419921875
2015-01-22,2063.14990234375,17813.98046875,4750.39990234375
2015-01-23,2051.820068359375,17672.599609375,4757.8798828125
2015-01-26,2057.090087890625,17678.69921875,4771.759765625
2015-01-27,2029.550048828125,17387.2109375,4681.5
2015-01-28,2002.1600341796875,17191.369140625,4637.990234375
